Age,Carries,Date,Month,Name,Oppt,Rec_TDs,Rec_Yds,Receptions,Rush_TDs,Rush_Yds,Targets,Team,Week,Year
22.352,9.0,2016-09-18,September,"Yeldon, T.J.",LAC,0.0,21.666666666666668,4.0,0.0,30.666666666666668,5.333333333333333,JAX,2,2016
28.065,18.333333333333332,2016-09-15,September,"McCoy, LeSean",NYJ,0.0,38.0,4.666666666666667,1.3333333333333333,102.66666666666667,5.333333333333333,BUF,2,2016
27.324,20.0,2016-09-15,September,"Powell, Bilal",BUF,0.0,42.0,6.0,0.6666666666666666,96.33333333333333,6.666666666666667,NYJ,2,2016
24.097,5.0,2017-09-18,September,"Abdullah, Ameer",NYG,0.0,9.666666666666666,1.6666666666666667,0.3333333333333333,15.666666666666666,2.6666666666666665,DET,2,2017
22.306,9.0,2017-09-18,September,"Perkins, Paul",DET,0.0,3.6666666666666665,0.3333333333333333,0.0,39.666666666666664,1.0,NYG,2,2017
26.137,6.666666666666667,2017-09-18,September,"Riddick, Theo",NYG,0.0,15.666666666666666,2.6666666666666665,0.0,25.0,3.3333333333333335,DET,2,2017
28.139,4.666666666666667,2017-09-18,September,"Vereen, Shane",DET,0.0,13.0,2.6666666666666665,0.0,17.333333333333332,3.6666666666666665,NYG,2,2017
23.147,6.0,2017-09-18,September,"Washington, Dwayne",NYG,0.0,0.0,0.0,0.0,22.0,0.0,DET,2,2017
24.094,14.0,2017-09-17,September,"Ajayi, Jay",LAC,0.3333333333333333,27.0,2.3333333333333335,0.0,53.333333333333336,2.6666666666666665,MIA,2,2017
26.021,8.666666666666666,2017-09-17,September,"Allen, Javorius",CLE,0.0,4.666666666666667,0.6666666666666666,0.0,48.0,1.6666666666666667,BAL,2,2017
26.219,21.333333333333332,2017-09-17,September,"Anderson, C.J.",DAL,0.0,15.0,2.3333333333333335,0.3333333333333333,102.33333333333333,3.6666666666666665,DEN,2,2017
23.202,11.666666666666666,2017-09-17,September,"Barber, Peyton",CHI,0.0,7.333333333333333,1.3333333333333333,0.3333333333333333,47.0,2.0,TB,2,2017
25.211,17.0,2017-09-17,September,"Bell, Le'Veon",MIN,0.3333333333333333,51.0,6.333333333333333,1.3333333333333333,78.0,8.0,PIT,2,2017
22.201,9.333333333333334,2017-09-17,September,"Breida, Matt",SEA,0.0,13.333333333333334,0.6666666666666666,0.3333333333333333,54.0,1.0,SF,2,2017
27.077,12.0,2017-09-17,September,"Burkhead, Rex",NO,0.0,25.0,2.6666666666666665,1.3333333333333333,46.333333333333336,2.6666666666666665,NE,2,2017
23.001,6.0,2017-09-17,September,"Carson, Chris",SF,0.0,10.0,1.0,0.0,39.0,1.0,SEA,2,2017
30.264,2.3333333333333335,2017-09-17,September,"Charles, Jamaal",DAL,0.0,15.333333333333334,2.3333333333333335,0.0,7.333333333333333,2.6666666666666665,DEN,2,2017
22.053,2.3333333333333335,2017-09-17,September,"Cohen, Tarik",TB,0.0,14.0,4.0,0.0,7.666666666666667,5.333333333333333,CHI,2,2017
24.154,8.333333333333334,2017-09-17,September,"Coleman, Tevin",GB,0.6666666666666666,23.0,3.0,0.0,26.333333333333332,3.3333333333333335,ATL,2,2017
23.022,15.0,2017-09-17,September,"Collins, Alex",CLE,0.0,12.333333333333334,2.0,0.3333333333333333,61.333333333333336,3.6666666666666665,BAL,2,2017
22.135,2.6666666666666665,2017-09-17,September,"Conner, James",MIN,0.0,0.0,0.0,0.0,10.333333333333334,0.0,PIT,2,2017
22.038,22.0,2017-09-17,September,"Cook, Dalvin",PIT,0.0,10.0,3.0,0.0,127.0,5.0,MIN,2,2017
24.252,15.333333333333334,2017-09-17,September,"Crowell, Isaiah",BAL,0.0,5.0,1.3333333333333333,0.0,72.33333333333333,2.6666666666666665,CLE,2,2017
23.234,10.333333333333334,2017-09-17,September,"Drake, Kenyan",LAC,0.0,5.0,1.0,0.0,47.333333333333336,2.0,MIA,2,2017
22.057,25.0,2017-09-17,September,"Elliott, Ezekiel",DEN,0.0,31.666666666666668,4.0,0.0,101.33333333333333,5.666666666666667,DAL,2,2017
22.242,20.333333333333332,2017-09-17,September,"Fournette, Leonard",TEN,0.0,35.666666666666664,3.6666666666666665,0.6666666666666666,72.66666666666667,4.666666666666667,JAX,2,2017
27.053,1.0,2017-09-17,September,"Fowler, Jalston",JAX,0.0,0.0,0.0,0.0,1.0,0.0,TEN,2,2017
25.186,11.333333333333334,2017-09-17,September,"Freeman, Devonta",GB,0.3333333333333333,62.0,5.333333333333333,0.3333333333333333,51.666666666666664,6.333333333333333,ATL,2,2017
26.320,12.0,2017-09-17,September,"Gillislee, Mike",NO,0.0,8.333333333333334,0.6666666666666666,1.6666666666666667,37.666666666666664,0.6666666666666666,NE,2,2017
24.157,18.333333333333332,2017-09-17,September,"Gordon, Melvin",MIA,0.0,56.333333333333336,5.0,0.6666666666666666,84.0,6.0,LAC,2,2017
34.126,19.0,2017-09-17,September,"Gore, Frank",ARI,0.3333333333333333,14.333333333333334,2.3333333333333335,0.0,76.66666666666667,2.3333333333333335,IND,2,2017
25.272,9.666666666666666,2017-09-17,September,"Grant, Corey",TEN,0.0,5.0,0.6666666666666666,1.0,82.33333333333333,0.6666666666666666,JAX,2,2017
23.045,19.0,2017-09-17,September,"Gurley, Todd",WAS,1.0,74.33333333333333,5.666666666666667,1.0,103.33333333333333,7.0,LAR,2,2017
24.057,1.6666666666666667,2017-09-17,September,"Ham, C.J.",PIT,0.0,4.0,0.3333333333333333,0.0,4.0,0.3333333333333333,MIN,2,2017
23.256,17.0,2017-09-17,September,"Henry, Derrick",JAX,0.3333333333333333,25.0,1.0,0.3333333333333333,47.0,1.3333333333333333,TEN,2,2017
22.319,18.0,2017-09-17,September,"Howard, Jordan",TB,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,62.666666666666664,0.3333333333333333,CHI,2,2017
22.042,18.0,2017-09-17,September,"Hunt, Kareem",PHI,0.3333333333333333,22.0,3.6666666666666665,1.0,93.66666666666667,4.333333333333333,KC,2,2017
26.362,17.333333333333332,2017-09-17,September,"Hyde, Carlos",SEA,0.0,14.333333333333334,2.3333333333333335,1.0,55.666666666666664,3.0,SF,2,2017
27.270,15.333333333333334,2017-09-17,September,"Ingram, Mark",NE,0.0,23.333333333333332,4.333333333333333,0.6666666666666666,60.666666666666664,5.0,NO,2,2017
29.179,9.0,2017-09-17,September,"Ivory, Chris",TEN,0.0,1.0,0.3333333333333333,0.0,34.0,0.3333333333333333,JAX,2,2017
23.359,3.6666666666666665,2017-09-17,September,"Johnson, Duke",BAL,0.0,52.0,4.333333333333333,0.3333333333333333,14.666666666666666,4.333333333333333,CLE,2,2017
22.054,11.0,2017-09-17,September,"Kamara, Alvin",NE,0.3333333333333333,62.333333333333336,6.333333333333333,0.3333333333333333,40.0,7.666666666666667,NO,2,2017
24.349,8.666666666666666,2017-09-17,September,"Kelley, Robert",LAR,0.0,1.3333333333333333,0.6666666666666666,0.0,24.333333333333332,1.0,WAS,2,2017
26.355,20.333333333333332,2017-09-17,September,"Lewis, Dion",NO,0.6666666666666666,22.666666666666668,4.333333333333333,0.6666666666666666,90.0,4.666666666666667,NE,2,2017
31.148,20.0,2017-09-17,September,"Lynch, Marshawn",NYJ,0.0,10.333333333333334,2.3333333333333335,0.0,90.66666666666667,3.3333333333333335,OAK,2,2017
21.194,5.666666666666667,2017-09-17,September,"Mack, Marlon",ARI,0.0,15.666666666666666,1.3333333333333333,0.3333333333333333,19.666666666666668,2.0,IND,2,2017
21.102,9.0,2017-09-17,September,"McCaffrey, Christian",BUF,0.3333333333333333,44.0,4.333333333333333,0.0,38.666666666666664,6.333333333333333,CAR,2,2017
